CID,pIC50
54542078,-0.38076985
91551633,-1.6240442
8227234,-1.694285713
27743060,-2.086527839
26232496,-0.741186776
30578854,-1.387611954
36419913,-0.841825458
141137581,-1.527789944
15726702,-1.222026278
13804215,-1.517284653
13809441,-0.095086736
20247209,-1.193634983
52459706,-0.134876367
34116655,-1.532953514
55050450,-0.734890685
59159205,-0.276428116
15535890,-1.4966786
35785737,-0.67430121
14964799,-1.830515384
85429634,-1.304960755
27077887,-0.972698335
66610715,-1.314947775
8066787,-0.854853239
14669188,-1.305047455
93150062,-1.779758295
21219921,-1.211423571
24784328,-1.413941471
43458355,-0.848531986
8214696,-0.827599096
93542913,-1.002036558
10106492,0.092759315
56004006,-0.99770343
70689677,-1.717973732
50037571,-0.782603672
19042369,-1.256784908
22547373,-2.101674819
40106528,0.035989197
101533905,-0.934453927
141467531,-2.677810089
5808670,-1.479667817
58163057,-1.819164999
49006182,-0.229024705
42823747,-1.59993822
53196683,-0.605160063
40741748,-1.732980924
24230742,-1.579195687
9853585,-0.676172158
26896663,-1.187285782
24343649,-0.810538638
15253432,-0.826053176
41767531,-1.375204082
8080414,-0.913178561
83753821,-0.690068395
23470894,-1.317256505
14041761,-1.821149065
146643196,-1.877146101
43683737,-0.564262162
29189867,-1.635083939
21565647,-0.316635113
28530945,-1.660316724
56623220,-0.251536882
94839511,-1.060353826
10141854,-1.546647951
57591815,-2.179245112
20185350,-1.959764944
24877627,-1.417518879
61957464,-0.581358161
16273320,-0.861491161
24500848,-1.589223467
118125407,-1.904226226
16883911,-0.245866589
24863956,-0.788287854
10393346,-0.944046183
50417621,-1.158373025
103778597,-1.752617138
72206642,-1.217877926
130545090,-1.494335719
51272921,-0.845548293
31123873,-1.610715772
54631193,-0.734104695
20911721,-1.593447204
72645654,-1.631883366
99312634,-1.418465972
65028894,-1.535843042
21401760,-1.842485716
38751720,-1.141714341
8123175,-1.283978502
67955073,-2.331672483
24537158,-1.075643934
35121128,-1.875167727
24677272,-1.555138056
53780656,-0.6367031
24570730,-1.184402865
120621213,-1.647925256
9960535,-1.08969317
96275007,-1.716486723
45064897,0.161502294
5404894,-1.425466032
59594637,-1.848633065
117292427,-1.73094989
55892574,-0.849219207
67585900,-0.621676519
22726546,-1.491937346
87969065,-2.155266945
14904026,-1.281556665
39414121,-2.249746324
30240524,-1.126556359
62854189,-0.977482415
45879659,-1.024378426
101660091,-0.998448649
98400323,-1.096794222
21238697,-0.746420362
11373786,-0.47488474
21641119,-2.017844142
23223048,-1.389595829
37898581,-0.775838473
1268862,-1.551904489
41116334,-0.982279565
29074873,-0.819639337
53005078,-1.398171104
41608305,-0.842037954
6019256,-1.258573392
29209148,-1.026849342
18935990,-0.559446625
68218397,-1.338809518
12658880,-1.074653415
25235343,-1.050504188
29231578,-0.415982013
23522316,-1.662093631
20883184,-1.729497053
41737112,-0.876822233
111916710,-1.878295373
12898408,-1.170456657
13685130,-1.365641132
72769124,-1.757064114
14707144,-1.181087522
117801455,-2.226818489
18399686,-1.322856826
7582444,-1.082205369
12531913,-1.410272186
20054664,-0.717116812
7410353,-0.839536487
56156860,-1.834597982
82161655,-2.103752976
104699474,-2.164907202
52799361,-1.086842696
46992501,-1.765054788
53431556,-2.329839729
42469398,-0.413672969
76679333,-1.483629541
101934737,-1.939578225
37358229,-0.852532833
38870429,-0.618689614
24804140,-0.904684274
45010325,-1.33642441
93932945,-1.873305978
64515898,-2.000017448
19374897,-0.970839577
56702324,-1.244618535
60611914,-1.164056351
10062321,-1.692817099
97230429,-1.693892324
22815670,-2.138125637
54523828,-1.869285676
23995032,-0.763976047
12614399,-1.807630038
11797859,-1.798446727
74556134,-1.967773862
18545691,-0.794281842
25203844,-1.352317736
22096772,-2.011664907
24400940,-0.722792211
57680878,-1.638017753
61058441,-0.67105983
55779817,-0.762720691
84469112,-2.400908282
23498253,-2.172475388
29080095,-1.109606907
25273669,-1.098812338
86165341,-1.669516727
110022682,-1.807430659
92628008,-1.714679368
67127428,-1.297379841
11033333,-1.395514971
98224748,-0.727529102
24963929,-1.549459863
80761108,-1.881537089
43985635,-0.997857965
29616407,-1.366780237
14982547,-1.057015496
49787049,-1.518633602
72211868,-2.43777096
13856762,-1.457036392
7814894,-2.134470385
66516275,-1.913212671
50205105,-1.979017527
36364241,-0.842426601
34011937,-1.70075448
46933775,-1.11609689
46016549,-1.330087639
19552296,-0.788253297
54496068,-1.360446476
137089846,-2.179654909
141442112,-0.618667545
43936008,-2.445601699
8887839,-1.162620097
62093111,-2.829398479
82739863,-0.537972899
13931658,-2.048366147
23035020,-2.187454456
17215128,-0.415114371
50630502,-0.136552398
73919091,-2.386710862
105331880,-2.138631727
23647847,-1.272127415
75445055,-1.922334088
11349728,-1.949538239
61763282,-1.339017753
46705626,-1.134353237
98673894,-1.867369152
6372899,-1.071085012
135034199,-1.966503504
50253186,-0.540103133
107317890,-1.354457542
86196064,-1.133711278
65032566,-1.080296623
7475002,-1.466455279
40767126,-1.795157305
69325822,-1.530423967
77414610,-2.001633836
105280506,-1.030401115
101702693,-1.857676833
101313321,-0.914813898
11449060,-1.129361012
26941308,-1.091803323
6619842,-1.222683955
17932711,-1.693465336
19427766,-1.105016394
34387793,-0.453123163
57687233,-0.790632412
44319942,-0.975533361
46555778,-2.015037233
25391681,-1.333783947
57979844,-0.926912697
10340230,-0.81024683
21128043,-1.426448158
52803553,-1.670448472
13369880,-1.361526832
75849802,-1.665692039
105582382,-1.572454666
12812956,-0.350823782
56295439,-2.536773193
70181049,-1.541134896
50836726,-1.386247005
39021130,-1.453422446
101135497,-1.453521363
64937737,-1.266643654
20658521,-1.145731688
52318102,-1.005871907
60131291,-1.796583342
60781840,-0.495818307
56740068,-1.805253435
2219381,-0.517236916
88497626,-1.134100267
125555063,-1.790140473
36871449,-1.181747697
39281731,-0.970008347
60981032,-0.392705235
17403484,-1.697119564
106019692,-0.816661178
87478290,-1.63335077
52980034,-1.004260586
62300550,-0.830696618
67552816,-1.080102266
64017798,-1.5418884
76902829,-0.595204721
73712583,-2.153308008
64114120,-1.472537365
62999660,-0.832276875
88349175,-0.635864523
40103278,-1.258986971
37390358,-0.99323897
24761140,-0.494995477
47395060,-0.997062609
48378390,-1.129113985
92410027,-1.664711527
38434439,-0.582371819
29902913,-1.519426512
35454984,-0.463785224
53582230,-1.319910466
14253161,-1.534288627
53560406,-1.448417331
13791326,-1.035424754
51241947,-0.75183402
20692208,-1.38407079
27547623,-0.291119306
122381282,-1.977284579
66006268,-1.622616176
22327463,-0.963586133
24046835,-1.571571673
46823200,-1.555115128
23718593,-1.481987626
66265993,-1.129487206
27386382,-1.349130679
63851791,-0.160848424
37567476,-1.129810354
79359800,-0.699926039
3812133,-0.853458764
5590926,-0.694114593
17451664,-1.217808357
83208711,-1.886032939
14290185,-0.873863165
18954571,-1.125300399
106837557,-1.46451643
24800743,-1.406078728
17357088,-0.974876033
83972047,-1.451768072
59042281,-1.914820242
67044176,-2.200857675
58273464,-0.626865614
49639526,-1.436549749
16869662,-1.736082104
21904288,-1.589275726
13611872,-1.334219441
58273948,-1.069706156
15863789,-0.958616232
19668914,-1.502586213
10831934,-0.457844725
91741883,-0.743464103
29388257,-0.567880044
5207528,-0.811138387
41024437,-1.132298173
18813370,-0.947416386
8380578,-1.256285551
27623320,-1.292934671
47559676,-1.429915371
34774918,-1.326954902
70795062,-0.97589565
42708414,-1.287631418
20355787,-1.147079004
102800759,-1.36901017
81121127,-2.058137945
27519941,-0.960032051
80966309,-0.489191683
59562776,-1.510129171
16287206,-2.198468757
47886236,-0.530432811
24201337,-0.984159159
114380248,-2.721356751
4107028,-0.826044189
15085833,-1.527742712
28319348,-0.669708197
38504047,-1.308537802
36541131,-1.107146463
47356383,-1.794403888
62955412,-1.524424498
9832224,-0.815907718
63431757,-1.071842372
36499158,-1.059847473
41248607,-1.263077803
19576411,-1.016019898
10747453,-0.715727946
3661702,-0.463319362
16188655,-1.388293037
91786383,-1.37574893
32238297,-0.939198865
36300979,-0.01082888
130738911,-1.616398304
5215026,-0.586568296
59371404,-1.233721817
46247596,-0.982082824
33247784,-1.490772571
55118647,-1.655930592
29080184,-2.657220447
20018262,-0.708000247
64748098,-1.320887493
54727953,-1.913253537
11849951,-0.320881647
14365995,-1.245032931
41837359,-1.18133609
36724558,-0.834109648
-108774,-1.029286094
16324941,-0.081413467
109016076,-1.570160833
57726442,-1.508906599
120242721,-2.288242013
60610163,-1.212070276
44987428,-1.54002356
87092442,-2.008627929
34416062,-0.771813473
87737513,-2.661819681
19207679,-1.185682921
25676649,-0.326054314
14861350,-0.729256994
27669617,-1.068755464
51537983,-1.202510007
34834252,-1.084069126
24023254,-0.491872632
28320708,-0.705530488
14418831,-0.51148922
102375668,-0.646238096
25137997,-1.185866318
56577548,-1.86593603
22170344,-0.722972877
59208347,-1.043960714
55210731,-1.925442719
14636925,-0.985176066
14721452,-1.125297741
41298912,-2.233073827
107858537,-2.460229904
33366586,-0.693967976
42823726,-2.042358362
18564080,-1.012107274
13770677,-1.539553888
79382769,-0.610819786
40121175,-0.343811328
90055382,-1.384252702
3243307,-0.746823748
24814700,-0.698496419
36954046,-0.762816629
69928892,-1.450617674
12310012,-0.67200341
19262135,-0.775024759
50842771,-1.253837707
110778097,-2.005029409
9033153,-1.669048328
40284859,-1.103876683
16471876,-0.194974363
17067099,-1.660777765
34072468,-1.261415461
88268661,-1.664609537
43345924,-1.619123236
30950630,-1.311144835
86443107,-0.851997438
20384984,-1.071526972
66173585,-1.10174946
77651871,-0.727939432
29084628,-1.391112238
21180536,-1.396480008
63326303,-0.856651851
10154197,-1.461876511
20918055,-2.516622748
91151423,-0.064493553
-1582200,-0.88335324
43405790,-1.40693641
16912663,-1.431108218
11751318,-1.071393952
34942458,-1.168215825
21832943,-1.080026794
80824427,-1.28746328
9247679,-0.685706104
58424249,-0.159617551
9144403,-0.898784724
117748302,-2.07175276
122836556,-2.105055004
35469424,-1.263133715
16130812,-1.137745157
74342303,-0.812704745
68464623,-1.496970172
14375722,-1.152088893
83612491,-2.166403165
35244978,-0.340146175
38706516,-0.485453852
20917529,-1.254497045
23386057,-2.37825155
38429830,-0.292969202
13004455,-0.587711595
51690572,-1.486305828
61624284,-2.018305474
18413130,-0.78189349
35097090,-0.259249589
18443447,-1.094396313
33911497,-0.233420588
18338603,-2.543010786
24743936,-1.032454266
19518747,-2.097728251
14267877,-1.139778055
25652235,-0.753668999
83664613,-2.073632826
13707711,-1.258186337
45597192,-0.578933499
22012738,-1.423207913
52870163,-1.630859315
42600060,-0.650613534
50553097,-1.158914128
21433540,-1.458828064
25074656,-1.839312591
36165564,-0.820009404
18637808,-1.216515483
16411233,-1.156719404
41290620,-1.155497115
24843352,-0.626859147
24264571,-0.922398758
55260296,-1.137687641
18640000,-1.523279542
17144944,-0.666855978
50085165,-0.851660062
35262800,-1.025773872
23529198,-1.822079725
46316251,-0.782934252
83597790,-2.267798404
21773117,-0.857318106
10747159,-1.288572205
27219214,-0.246768962
24404832,-1.168161645
14000381,-1.151011254
21463427,-1.073676082
3727257,-1.330924364
80030977,-1.170101919
83851234,-1.252620837
49781399,-2.535961495
29334217,-0.88000023
26968852,-0.752933926
13283049,-1.338314594
76347892,-0.965247873
77638315,-1.491875174
12874476,-1.451306306
89952036,-2.130529426
48992099,-0.104182897
28667645,-1.990120121
24676394,-1.133811142
63162060,-1.084771016
32905656,-0.738373011
18881353,-1.122792304
12534675,-1.005358783
8133218,-0.62169228
53974099,-1.060371422
96199288,-1.800682114
95628433,-1.995371378
36297359,-2.139117887
69426029,-1.637504432
32646062,-1.199679965
65288221,-1.111214522
22893027,-1.104448924
95814572,-2.497822601
11136954,-1.19411887
21591336,-1.406777714
14896361,-1.029435677
20390416,-0.631118907
71123886,-1.308256414
33102775,-1.020540973
20162753,-1.334838605
9946065,-1.095967038
12087127,-0.428164436
31090211,-0.397835088
14902766,-1.45940127
17838766,-1.91881801
62467091,-0.524315623
18108839,-1.643035584
63876491,-1.731357873
85994211,-1.130532955
22977204,-0.921182998
54383880,-1.108683635
37991412,-0.845418396
86011716,-1.715810717
55133985,-1.889222336
31429643,-1.89082698
83315081,-1.351584598
54176050,-1.134699398
9324040,-2.008334827
16090937,-0.301194175
17886497,-1.184734805
14543248,-1.128978743
54872091,-0.390471736
117050295,-0.304192138
9627859,-0.238292743
16694958,-1.489589691
11264119,-1.011777583
59539469,-1.495326909
16805835,-1.469839538
24017524,-1.102164035
54563408,-1.500110087
20261331,-1.310092724
20712142,-2.156588944
88001841,-1.71943021
86010362,-0.369364808
78364973,-1.535846595
28202907,-0.746444793
66228699,-2.005527788
14265791,-1.001960821
97823746,-2.442163261
8186686,-1.146712707
30909696,-1.651315505
24475151,-1.265010017
23140680,-1.640023619
81730114,-2.236456935
52590249,-1.659254274
21527218,-0.838202528
9061035,-0.661137113
18899827,-1.539858778
71534412,-1.287815794
16675395,-1.395160728
10440318,-1.657389232
16835775,-1.157497102
43917388,-2.308103715
52338917,-0.494435421
31051972,-2.217454116
35081703,-0.88267568
13492431,-0.990932694
27236811,-1.403245855
87943791,-0.933583009
24494222,-1.344226031
25735801,-1.222912316
95774598,-1.42553421
18135221,-1.163191817
53345066,-1.553913382
91804029,-2.616091623
46993934,-0.322847524
28989888,-2.263805749
22111291,-1.629714198
23806519,-0.960464498
11629686,-1.552997874
54936899,-1.230476999
13054936,-1.110770724
109867322,-1.866239797
21318760,-2.293095581
43356598,-0.174895849
84132094,-2.297792094
68933726,-1.7861458
6473450,-0.937227226
45121489,-1.340514353
17039364,-1.056234226
135181088,-1.66421243
32092128,-1.879797492
19635649,-0.740584274
21424143,-0.867615001
73762985,-1.099857322
58644546,-0.156229988
17329712,-1.186765284
32492589,-0.505189122
42371110,-1.169496908
51151424,-1.076901685
17918090,-0.299046527
81396923,-1.898479998
36540378,-1.2581337
87705107,-2.491130168
13313033,-1.481027244
24110466,-2.118198816
49873061,-1.450242876
32911282,-0.47310193
21942302,-1.001541009
25076959,-1.253653463
46549023,-0.590149763
21945047,-0.837306024
17330833,-0.024132181
18603114,-0.570797134
26659081,-0.668038266
46891622,-0.286798284
50884335,-0.824686584
14171504,-2.094763698
8970670,-0.566317169
45129098,-0.702889032
9885202,-1.285038678
26463346,-0.871889577
19164185,-1.252837825
47553444,-1.026636595
5028361,-0.841487144
37829998,-0.664252249
41928208,-1.525276936
147168975,-1.466253843
15322232,-0.120545042
22732826,-1.646694938
43912290,-0.411198745
17228769,-1.105983301
49160109,-0.465777246
52561457,-2.122350953
59039419,-1.740591641
47264207,-1.480395528
76708649,-1.094493168
26941302,-1.103649845
102060748,-2.088711464
92004101,-2.183056404
99337681,-1.253678448
31655841,-1.368024264
75385762,-1.783987752
70418290,-1.741549672
67064013,-1.633957525
107737837,-1.426542375
55134345,-1.200678607
55177967,-1.590437098
13873051,-0.574608924
77272845,-0.769550651
42134793,-0.490482494
57080138,-1.340285977
8000724,-1.056852168
88753775,-1.287358182
51806747,-0.66328529
57085091,-1.313301987
75269027,-0.73478055
52625031,-0.553377836
18823158,-1.365485356
